orthogroup,assignment_status,accession,prepared_protein_id,source_protein_id,gene_id,gene_name,mapping_status
OG0000651,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001158929.1,WP_001158929.1,EAS44_RS19835,fhuC,mapped
OG0000651,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001158929.1,WP_001158929.1,FEM44_RS15235,fhuC,mapped
OG0000651,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021632.1,WP_039021632.1,AABJ99_RS19095,fhuC,mapped
OG0000652,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414694.1,NP_414694.1,b0152,fhuD,mapped
OG0000652,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_012599873.1,WP_012599873.1,EFER_RS01110,fhuD,mapped
OG0000652,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354977.1,WP_038354977.1,C1192_RS12185,fhuD,mapped
OG0000652,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001295787.1,WP_001295787.1,EAS44_RS19830,fhuD,mapped
OG0000652,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523807.1,WP_135523807.1,FEM44_RS15240,fhuD,mapped
OG0000652,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021633.1,WP_039021633.1,AABJ99_RS19090,fhuD,mapped
OG0000653,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414695.1,NP_414695.1,b0153,fhuB,mapped
OG0000653,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000044018.1,WP_000044018.1,EFER_RS01115,fhuB,mapped
OG0000653,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354978.1,WP_038354978.1,C1192_RS12180,fhuB,mapped
OG0000653,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000044111.1,WP_000044111.1,EAS44_RS19825,fhuB,mapped
OG0000653,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523808.1,WP_135523808.1,FEM44_RS15245,fhuB,mapped
OG0000653,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021634.1,WP_039021634.1,AABJ99_RS19085,fhuB,mapped
OG0000654,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414696.1,NP_414696.1,b0154,hemL,mapped
OG0000654,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000045283.1,WP_000045283.1,EFER_RS01120,hemL,mapped
OG0000654,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354979.1,WP_038354979.1,C1192_RS12175,hemL,mapped
OG0000654,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000045295.1,WP_000045295.1,EAS44_RS19820,hemL,mapped
OG0000654,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000045309.1,WP_000045309.1,FEM44_RS15250,hemL,mapped
OG0000654,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021635.1,WP_039021635.1,AABJ99_RS19080,hemL,mapped
OG0000655,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414697.1,NP_414697.1,b0155,clcA,mapped
OG0000655,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000845378.1,WP_000845378.1,EFER_RS01125,clcA,mapped
OG0000655,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000845418.1,WP_000845418.1,C1192_RS12170,clcA,mapped
OG0000655,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000845407.1,WP_000845407.1,EAS44_RS19815,clcA,mapped
OG0000655,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523809.1,WP_135523809.1,FEM44_RS15255,clcA,mapped
OG0000655,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000845394.1,WP_000845394.1,AABJ99_RS19070,clcA,mapped
OG0000656,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414698.1,NP_414698.1,b0156,erpA,mapped
OG0000656,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001295564.1,WP_001295564.1,EFER_RS01130,erpA,mapped
OG0000656,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001295564.1,WP_001295564.1,C1192_RS12165,erpA,mapped
OG0000656,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001295564.1,WP_001295564.1,EAS44_RS19805,erpA,mapped
OG0000656,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001295564.1,WP_001295564.1,FEM44_RS15265,erpA,mapped
OG0000656,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001295564.1,WP_001295564.1,AABJ99_RS19060,erpA,mapped
OG0000657,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414699.1,NP_414699.1,b0157,yadS,mapped
OG0000657,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000964242.1,WP_000964242.1,EFER_RS01135,EFER_RS01135,mapped
OG0000657,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354980.1,WP_038354980.1,C1192_RS12160,C1192_RS12160,mapped
OG0000657,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000964221.1,WP_000964221.1,EAS44_RS19800,yadS,mapped
OG0000657,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_064525034.1,WP_064525034.1,FEM44_RS15270,FEM44_RS15270,mapped
OG0000657,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000964221.1,WP_000964221.1,AABJ99_RS19055,yadS,mapped
OG0000658,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414700.1,NP_414700.1,b0158,btuF,mapped
OG0000658,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000002269.1,WP_000002269.1,EFER_RS01140,btuF,mapped
OG0000658,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354981.1,WP_038354981.1,C1192_RS12155,btuF,mapped
OG0000658,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001298427.1,WP_001298427.1,EAS44_RS19795,btuF,mapped
OG0000658,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523810.1,WP_135523810.1,FEM44_RS15275,btuF,mapped
OG0000658,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001306218.1,WP_001306218.1,AABJ99_RS19050,btuF,mapped
OG0000659,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414701.1,NP_414701.1,b0159,mtn,mapped
OG0000659,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000689837.1,WP_000689837.1,EFER_RS01145,mtnN,mapped
OG0000659,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000689856.1,WP_000689856.1,C1192_RS12150,mtnN,mapped
OG0000659,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000689844.1,WP_000689844.1,EAS44_RS19790,mtnN,mapped
OG0000659,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523811.1,WP_135523811.1,FEM44_RS15280,mtnN,mapped
OG0000659,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000689844.1,WP_000689844.1,AABJ99_RS19045,mtnN,mapped
OG0000660,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414702.1,NP_414702.1,b0160,dgt,mapped
OG0000660,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000614290.1,WP_000614290.1,EFER_RS01150,dgt,mapped
OG0000660,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354982.1,WP_038354982.1,C1192_RS12145,dgt,mapped
OG0000660,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000057086.1,WP_000057086.1,EAS44_RS19785,dgt,mapped
OG0000660,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130221601.1,WP_130221601.1,FEM44_RS15285,dgt,mapped
OG0000660,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021636.1,WP_039021636.1,AABJ99_RS19040,dgt,mapped
OG0000661,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414705.1,NP_414705.1,b0163,yaeH,mapped
OG0000661,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000272185.1,WP_000272185.1,EFER_RS01165,EFER_RS01165,mapped
OG0000661,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000272188.1,WP_000272188.1,C1192_RS12120,C1192_RS12120,mapped
OG0000661,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000272188.1,WP_000272188.1,EAS44_RS19770,yaeH,mapped
OG0000661,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000272188.1,WP_000272188.1,FEM44_RS15300,FEM44_RS15300,mapped
OG0000661,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000272188.1,WP_000272188.1,AABJ99_RS19025,yaeH,mapped
OG0000662,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414708.1,NP_414708.1,b0166,dapD,mapped
OG0000662,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001186646.1,WP_001186646.1,EFER_RS01175,dapD,mapped
OG0000662,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001186657.1,WP_001186657.1,C1192_RS12110,dapD,mapped
OG0000662,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001186656.1,WP_001186656.1,EAS44_RS19765,dapD,mapped
OG0000662,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001186656.1,WP_001186656.1,FEM44_RS15310,dapD,mapped
OG0000662,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001186650.1,WP_001186650.1,AABJ99_RS19015,dapD,mapped
OG0000663,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414709.1,NP_414709.1,b0167,glnD,mapped
OG0000663,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001094549.1,WP_001094549.1,EFER_RS01180,glnD,mapped
OG0000663,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354617.1,WP_038354617.1,C1192_RS12105,glnD,mapped
OG0000663,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001094597.1,WP_001094597.1,EAS44_RS19760,glnD,mapped
OG0000663,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523813.1,WP_135523813.1,FEM44_RS15315,glnD,mapped
OG0000663,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021638.1,WP_039021638.1,AABJ99_RS19010,glnD,mapped
OG0000664,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414710.1,NP_414710.1,b0168,map,mapped
OG0000664,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001018199.1,WP_001018199.1,EFER_RS01185,map,mapped
OG0000664,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001018205.1,WP_001018205.1,C1192_RS12100,map,mapped
OG0000664,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001018194.1,WP_001018194.1,EAS44_RS19755,map,mapped
OG0000664,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001018190.1,WP_001018190.1,FEM44_RS15320,map,mapped
OG0000664,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021639.1,WP_039021639.1,AABJ99_RS19005,map,mapped
OG0000665,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414711.1,NP_414711.1,b0169,rpsB,mapped
OG0000665,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000246882.1,WP_000246882.1,EFER_RS01190,rpsB,mapped
OG0000665,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000246882.1,WP_000246882.1,C1192_RS12090,rpsB,mapped
OG0000665,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000246882.1,WP_000246882.1,EAS44_RS19750,rpsB,mapped
OG0000665,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000246884.1,WP_000246884.1,FEM44_RS15325,rpsB,mapped
OG0000665,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000246882.1,WP_000246882.1,AABJ99_RS19000,rpsB,mapped
OG0000666,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414712.1,NP_414712.1,b0170,tsf,mapped
OG0000666,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000818114.1,WP_000818114.1,EFER_RS01195,tsf,mapped
OG0000666,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000818112.1,WP_000818112.1,C1192_RS12080,tsf,mapped
OG0000666,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000818114.1,WP_000818114.1,EAS44_RS19745,tsf,mapped
OG0000666,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000818112.1,WP_000818112.1,FEM44_RS15330,tsf,mapped
OG0000666,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000818114.1,WP_000818114.1,AABJ99_RS18995,tsf,mapped
OG0000667,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414713.1,NP_414713.1,b0171,pyrH,mapped
OG0000667,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000224573.1,WP_000224573.1,EFER_RS01200,pyrH,mapped
OG0000667,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000224575.1,WP_000224575.1,C1192_RS12075,pyrH,mapped
OG0000667,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000224573.1,WP_000224573.1,EAS44_RS19740,pyrH,mapped
OG0000667,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000224573.1,WP_000224573.1,FEM44_RS15335,pyrH,mapped
OG0000667,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000224573.1,WP_000224573.1,AABJ99_RS18990,pyrH,mapped
OG0000668,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414714.1,NP_414714.1,b0172,frr,mapped
OG0000668,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000622418.1,WP_000622418.1,EFER_RS01205,frr,mapped
OG0000668,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000622419.1,WP_000622419.1,C1192_RS12070,frr,mapped
OG0000668,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000622418.1,WP_000622418.1,EAS44_RS19735,frr,mapped
OG0000668,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000622419.1,WP_000622419.1,FEM44_RS15340,frr,mapped
OG0000668,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000622418.1,WP_000622418.1,AABJ99_RS18985,frr,mapped
OG0000669,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414715.1,NP_414715.1,b0173,dxr,mapped
OG0000669,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000811934.1,WP_000811934.1,EFER_RS01210,ispC,mapped
OG0000669,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354616.1,WP_038354616.1,C1192_RS12065,ispC,mapped
OG0000669,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000811911.1,WP_000811911.1,EAS44_RS19730,ispC,mapped
OG0000669,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_131161218.1,WP_131161218.1,FEM44_RS15345,ispC,mapped
OG0000669,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_032183242.1,WP_032183242.1,AABJ99_RS18980,ispC,mapped
OG0000670,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414716.1,NP_414716.1,b0174,ispU,mapped
OG0000670,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001295562.1,WP_001295562.1,EFER_RS01215,ispU,mapped
OG0000670,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001517776.1,WP_001517776.1,C1192_RS12060,ispU,mapped
OG0000670,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001295562.1,WP_001295562.1,EAS44_RS19725,ispU,mapped
OG0000670,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_112014149.1,WP_112014149.1,FEM44_RS15350,ispU,mapped
OG0000670,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001517776.1,WP_001517776.1,AABJ99_RS18975,ispU,mapped
OG0000671,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414717.2,NP_414717.2,b0175,cdsA,mapped
OG0000671,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000922431.1,WP_000922431.1,EFER_RS01220,cdsA,mapped
OG0000671,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000922453.1,WP_000922453.1,C1192_RS12055,cdsA,mapped
OG0000671,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000922441.1,WP_000922441.1,EAS44_RS19720,cdsA,mapped
OG0000671,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130205024.1,WP_130205024.1,FEM44_RS15355,cdsA,mapped
OG0000671,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000922437.1,WP_000922437.1,AABJ99_RS18970,cdsA,mapped
OG0000672,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414718.1,NP_414718.1,b0176,rseP,mapped
OG0000672,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000953850.1,WP_000953850.1,EFER_RS01225,rseP,mapped
OG0000672,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354615.1,WP_038354615.1,C1192_RS12050,rseP,mapped
OG0000672,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001298422.1,WP_001298422.1,EAS44_RS19715,rseP,mapped
OG0000672,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523814.1,WP_135523814.1,FEM44_RS15360,rseP,mapped
OG0000672,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001298422.1,WP_001298422.1,AABJ99_RS18965,rseP,mapped
OG0000673,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414719.1,NP_414719.1,b0177,bamA,mapped
OG0000673,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001240913.1,WP_001240913.1,EFER_RS01230,bamA,mapped
OG0000673,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354614.1,WP_038354614.1,C1192_RS12045,bamA,mapped
OG0000673,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001240896.1,WP_001240896.1,EAS44_RS19710,bamA,mapped
OG0000673,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130217324.1,WP_130217324.1,FEM44_RS15365,bamA,mapped
OG0000673,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001240896.1,WP_001240896.1,AABJ99_RS18960,bamA,mapped
OG0000674,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414720.1,NP_414720.1,b0178,skp,mapped
OG0000674,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_002431677.1,WP_002431677.1,EFER_RS01235,skp,mapped
OG0000674,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000758958.1,WP_000758958.1,C1192_RS12040,skp,mapped
OG0000674,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000758956.1,WP_000758956.1,EAS44_RS19705,skp,mapped
OG0000674,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000758958.1,WP_000758958.1,FEM44_RS15370,skp,mapped
OG0000674,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000758956.1,WP_000758956.1,AABJ99_RS18955,skp,mapped
OG0000675,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414721.1,NP_414721.1,b0179,lpxD,mapped
OG0000675,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001139290.1,WP_001139290.1,EFER_RS01240,lpxD,mapped
OG0000675,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001139277.1,WP_001139277.1,C1192_RS12035,lpxD,mapped
OG0000675,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001139272.1,WP_001139272.1,EAS44_RS19700,lpxD,mapped
OG0000675,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_064524990.1,WP_064524990.1,FEM44_RS15375,lpxD,mapped
OG0000675,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001139282.1,WP_001139282.1,AABJ99_RS18950,lpxD,mapped
OG0000676,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414722.1,NP_414722.1,b0180,fabZ,mapped
OG0000676,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000210739.1,WP_000210739.1,EFER_RS01245,fabZ,mapped
OG0000676,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000210739.1,WP_000210739.1,C1192_RS12030,fabZ,mapped
OG0000676,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000210739.1,WP_000210739.1,EAS44_RS19695,fabZ,mapped
OG0000676,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000210739.1,WP_000210739.1,FEM44_RS15380,fabZ,mapped
OG0000676,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000210739.1,WP_000210739.1,AABJ99_RS18945,fabZ,mapped
OG0000677,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414723.1,NP_414723.1,b0181,lpxA,mapped
OG0000677,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000565966.1,WP_000565966.1,EFER_RS01250,lpxA,mapped
OG0000677,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000565976.1,WP_000565976.1,C1192_RS12025,lpxA,mapped
OG0000677,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000565966.1,WP_000565966.1,EAS44_RS19690,lpxA,mapped
OG0000677,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000565979.1,WP_000565979.1,FEM44_RS15385,lpxA,mapped
OG0000677,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000565958.1,WP_000565958.1,AABJ99_RS18940,lpxA,mapped
OG0000678,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414724.1,NP_414724.1,b0182,lpxB,mapped
OG0000678,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000139668.1,WP_000139668.1,EFER_RS01255,lpxB,mapped
OG0000678,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354613.1,WP_038354613.1,C1192_RS12020,lpxB,mapped
OG0000678,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000139678.1,WP_000139678.1,EAS44_RS19685,lpxB,mapped
OG0000678,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130221597.1,WP_130221597.1,FEM44_RS15390,lpxB,mapped
OG0000678,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000139668.1,WP_000139668.1,AABJ99_RS18935,lpxB,mapped
OG0000679,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414725.1,NP_414725.1,b0183,rnhB,mapped
OG0000679,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000569420.1,WP_000569420.1,EFER_RS01260,rnhB,mapped
OG0000679,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000569435.1,WP_000569435.1,C1192_RS12015,rnhB,mapped
OG0000679,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000569434.1,WP_000569434.1,EAS44_RS19680,rnhB,mapped
OG0000679,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130221596.1,WP_130221596.1,FEM44_RS15395,rnhB,mapped
OG0000679,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000569424.1,WP_000569424.1,AABJ99_RS18930,rnhB,mapped
OG0000680,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414726.1,NP_414726.1,b0184,dnaE,mapped
OG0000680,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001294748.1,WP_001294748.1,EFER_RS01265,dnaE,mapped
OG0000680,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001294787.1,WP_001294787.1,C1192_RS12010,dnaE,mapped
OG0000680,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001294798.1,WP_001294798.1,EAS44_RS19675,dnaE,mapped
OG0000680,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138159068.1,WP_138159068.1,FEM44_RS15400,dnaE,mapped
OG0000680,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001294748.1,WP_001294748.1,AABJ99_RS18925,dnaE,mapped
OG0000681,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414727.1,NP_414727.1,b0185,accA,mapped
OG0000681,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000055746.1,WP_000055746.1,EFER_RS01270,accA,mapped
OG0000681,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000055741.1,WP_000055741.1,C1192_RS12005,accA,mapped
OG0000681,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000055742.1,WP_000055742.1,EAS44_RS19670,accA,mapped
OG0000681,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000055741.1,WP_000055741.1,FEM44_RS15405,accA,mapped
OG0000681,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000055746.1,WP_000055746.1,AABJ99_RS18920,accA,mapped
OG0000682,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414729.4,NP_414729.4,b0187,yaeR,mapped
OG0000682,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000901098.1,WP_000901098.1,EFER_RS01280,EFER_RS01280,mapped
OG0000682,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354612.1,WP_038354612.1,C1192_RS11990,C1192_RS11990,mapped
OG0000682,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000901082.1,WP_000901082.1,EAS44_RS19660,yaeR,mapped
OG0000682,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523815.1,WP_135523815.1,FEM44_RS15415,FEM44_RS15415,mapped
OG0000682,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000901098.1,WP_000901098.1,AABJ99_RS18910,yaeR,mapped
OG0000683,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414730.1,NP_414730.1,b0188,tilS,mapped
OG0000683,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000176557.1,WP_000176557.1,EFER_RS01285,tilS,mapped
OG0000683,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354611.1,WP_038354611.1,C1192_RS11985,tilS,mapped
OG0000683,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000176515.1,WP_000176515.1,EAS44_RS19655,tilS,mapped
OG0000683,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523816.1,WP_135523816.1,FEM44_RS15420,tilS,mapped
OG0000683,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_338387403.1,WP_338387403.1,AABJ99_RS18905,tilS,mapped
OG0000684,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414731.2,NP_414731.2,b0189,rof,mapped
OG0000684,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000062318.1,WP_000062318.1,EFER_RS01290,rof,mapped
OG0000684,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001517780.1,WP_001517780.1,C1192_RS11980,rof,mapped
OG0000684,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000026223.1,WP_000026223.1,EAS44_RS19650,rof,mapped
OG0000684,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000062312.1,WP_000062312.1,FEM44_RS15425,rof,mapped
OG0000684,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000062318.1,WP_000062318.1,AABJ99_RS18900,rof,mapped
OG0000685,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414732.1,NP_414732.1,b0190,yaeQ,mapped
OG0000685,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001185281.1,WP_001185281.1,EFER_RS01300,EFER_RS01300,mapped
OG0000685,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038354610.1,WP_038354610.1,C1192_RS11970,C1192_RS11970,mapped
OG0000685,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001185283.1,WP_001185283.1,EAS44_RS19640,yaeQ,mapped
OG0000685,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001185282.1,WP_001185282.1,FEM44_RS15435,FEM44_RS15435,mapped
OG0000685,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001185279.1,WP_001185279.1,AABJ99_RS18890,yaeQ,mapped
OG0000686,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_414733.1,NP_414733.1,b0191,arfB,mapped
