orthogroup,accession_a,protein_a,gene_a,accession_b,protein_b,gene_b
OG0003209,GCF_000005845.2,GCF_000005845.2__NP_415371.1,b0850,GCF_002900365.1,GCF_002900365.1__WP_001259126.1,C1192_RS08050
OG0003211,GCF_000005845.2,GCF_000005845.2__NP_415386.1,b0865,GCF_002900365.1,GCF_002900365.1__WP_001516079.1,C1192_RS07970
OG0003212,GCF_000005845.2,GCF_000005845.2__NP_415429.2,b0909,GCF_002900365.1,GCF_002900365.1__WP_001516112.1,C1192_RS07675
OG0003213,GCF_000005845.2,GCF_000005845.2__NP_415512.1,b0992,GCF_002900365.1,GCF_002900365.1__WP_038355269.1,C1192_RS07265
OG0003219,GCF_000005845.2,GCF_000005845.2__NP_415576.1,b1058,GCF_002900365.1,GCF_002900365.1__WP_001253738.1,C1192_RS06980
OG0003221,GCF_000005845.2,GCF_000005845.2__NP_415629.4,b1111,GCF_002900365.1,GCF_002900365.1__WP_000179798.1,C1192_RS06685
OG0003222,GCF_000005845.2,GCF_000005845.2__NP_415671.1,b1153,GCF_002900365.1,GCF_002900365.1__WP_000301698.1,C1192_RS08965
OG0003222,GCF_000005845.2,GCF_000005845.2__NP_415671.1,b1153,GCF_002900365.1,GCF_002900365.1__WP_000377820.1,C1192_RS02865
OG0003223,GCF_000005845.2,GCF_000005845.2__NP_415679.1,b1161,GCF_002900365.1,GCF_002900365.1__WP_000373061.1,C1192_RS02225
OG0003224,GCF_000005845.2,GCF_000005845.2__NP_415686.2,b1168,GCF_002900365.1,GCF_002900365.1__WP_038355933.1,C1192_RS06440
OG0003225,GCF_000005845.2,GCF_000005845.2__NP_415696.1,b1178,GCF_002900365.1,GCF_002900365.1__WP_016248822.1,C1192_RS02220
OG0003227,GCF_000005845.2,GCF_000005845.2__NP_415716.4,b1198,GCF_002900365.1,GCF_002900365.1__WP_038354503.1,C1192_RS06150
OG0003228,GCF_000005845.2,GCF_000005845.2__NP_415717.1,b1199,GCF_002900365.1,GCF_002900365.1__WP_001516534.1,C1192_RS06145
OG0003229,GCF_000005845.2,GCF_000005845.2__NP_415719.2,b1201,GCF_002900365.1,GCF_002900365.1__WP_038354501.1,C1192_RS06135
OG0003230,GCF_000005845.2,GCF_000005845.2__NP_415731.1,b1213,GCF_002900365.1,GCF_002900365.1__WP_000200357.1,C1192_RS06065
OG0003231,GCF_000005845.2,GCF_000005845.2__NP_415811.1,b1295,GCF_002900365.1,GCF_002900365.1__WP_001015094.1,C1192_RS05550
OG0003232,GCF_000005845.2,GCF_000005845.2__NP_415842.2,b1326,GCF_002900365.1,GCF_002900365.1__WP_001516472.1,C1192_RS05490
OG0003233,GCF_000005845.2,GCF_000005845.2__NP_415845.2,b1329,GCF_002900365.1,GCF_002900365.1__WP_016262045.1,C1192_RS05485
OG0003235,GCF_000005845.2,GCF_000005845.2__NP_415899.1,b1381,GCF_002900365.1,GCF_002900365.1__WP_038354777.1,C1192_RS05375
OG0003238,GCF_000005845.2,GCF_000005845.2__NP_415933.1,b1415,GCF_002900365.1,GCF_002900365.1__WP_001516431.1,C1192_RS05315
OG0003240,GCF_000005845.2,GCF_000005845.2__NP_415946.1,b1429,GCF_002900365.1,GCF_002900365.1__WP_024191883.1,C1192_RS05245
OG0003242,GCF_000005845.2,GCF_000005845.2__NP_415950.4,b1433,GCF_002900365.1,GCF_002900365.1__WP_256734134.1,C1192_RS05230
OG0003243,GCF_000005845.2,GCF_000005845.2__NP_415951.1,b1434,GCF_002900365.1,GCF_002900365.1__WP_000429073.1,C1192_RS05225
OG0003245,GCF_000005845.2,GCF_000005845.2__NP_415983.1,b1466,GCF_002900365.1,GCF_002900365.1__WP_038355858.1,C1192_RS04715
OG0003248,GCF_000005845.2,GCF_000005845.2__NP_416012.1,b1495,GCF_002900365.1,GCF_002900365.1__WP_038354563.1,C1192_RS04835
OG0003254,GCF_000005845.2,GCF_000005845.2__NP_416117.1,b1600,GCF_002900365.1,GCF_002900365.1__WP_038354330.1,C1192_RS04270
OG0003255,GCF_000005845.2,GCF_000005845.2__NP_416118.1,b1601,GCF_002900365.1,GCF_002900365.1__WP_001516351.1,C1192_RS04260
OG0003256,GCF_000005845.2,GCF_000005845.2__NP_416134.1,b1617,GCF_002900365.1,GCF_002900365.1__WP_038354320.1,C1192_RS04175
OG0003257,GCF_000005845.2,GCF_000005845.2__NP_416136.1,b1619,GCF_002900365.1,GCF_002900365.1__WP_000483368.1,C1192_RS04165
OG0003258,GCF_000005845.2,GCF_000005845.2__NP_416138.1,b1621,GCF_002900365.1,GCF_002900365.1__WP_001516340.1,C1192_RS04155
OG0003260,GCF_000005845.2,GCF_000005845.2__NP_416181.1,b1664,GCF_002900365.1,GCF_002900365.1__WP_016248672.1,C1192_RS03915
OG0003263,GCF_000005845.2,GCF_000005845.2__NP_416222.1,b1707,GCF_002900365.1,GCF_002900365.1__WP_000866247.1,C1192_RS03755
OG0003264,GCF_000005845.2,GCF_000005845.2__NP_416225.1,b1710,GCF_002900365.1,GCF_002900365.1__WP_038354301.1,C1192_RS03740
OG0003266,GCF_000005845.2,GCF_000005845.2__NP_416294.4,b1780,GCF_002900365.1,GCF_002900365.1__WP_038355618.1,C1192_RS03420
OG0003267,GCF_000005845.2,GCF_000005845.2__NP_416298.1,b1784,GCF_002900365.1,GCF_002900365.1__WP_000219671.1,C1192_RS03400
OG0003269,GCF_000005845.2,GCF_000005845.2__NP_416310.1,b1796,GCF_002900365.1,GCF_002900365.1__WP_000513737.1,C1192_RS03340
OG0003270,GCF_000005845.2,GCF_000005845.2__NP_416358.1,b1844,GCF_002900365.1,GCF_002900365.1__WP_000944296.1,C1192_RS06305
OG0003271,GCF_000005845.2,GCF_000005845.2__NP_416416.2,b4537,GCF_002900365.1,GCF_002900365.1__WP_000082115.1,C1192_RS02390
OG0003274,GCF_000005845.2,GCF_000005845.2__NP_416466.1,b1957,GCF_002900365.1,GCF_002900365.1__WP_038355082.1,C1192_RS02105
OG0003275,GCF_000005845.2,GCF_000005845.2__NP_416467.1,b1958,GCF_002900365.1,GCF_002900365.1__WP_000922674.1,C1192_RS02100
OG0003276,GCF_000005845.2,GCF_000005845.2__NP_416472.3,b1963,GCF_002900365.1,GCF_002900365.1__WP_256734189.1,C1192_RS02075
OG0003277,GCF_000005845.2,GCF_000005845.2__NP_416495.1,b1991,GCF_002900365.1,GCF_002900365.1__WP_001194240.1,C1192_RS01980
OG0003278,GCF_000005845.2,GCF_000005845.2__NP_416496.1,b1992,GCF_002900365.1,GCF_002900365.1__WP_001516588.1,C1192_RS01975
OG0003279,GCF_000005845.2,GCF_000005845.2__NP_416497.1,b1993,GCF_002900365.1,GCF_002900365.1__WP_000973182.1,C1192_RS01970
OG0003280,GCF_000005845.2,GCF_000005845.2__NP_416514.4,b2010,GCF_002900365.1,GCF_002900365.1__WP_001516605.1,C1192_RS01840
OG0003281,GCF_000005845.2,GCF_000005845.2__NP_416521.2,b2017,GCF_002900365.1,GCF_002900365.1__WP_038355929.1,C1192_RS24070
OG0003281,GCF_000005845.2,GCF_000005845.2__NP_416521.2,b2017,GCF_002900365.1,GCF_002900365.1__WP_038355953.1,C1192_RS24625
OG0003282,GCF_000005845.2,GCF_000005845.2__NP_416532.1,b2028,GCF_002900365.1,GCF_002900365.1__WP_038355114.1,C1192_RS01755
OG0003283,GCF_000005845.2,GCF_000005845.2__NP_416533.1,b2029,GCF_002900365.1,GCF_002900365.1__WP_000043458.1,C1192_RS01750
OG0003284,GCF_000005845.2,GCF_000005845.2__NP_416541.1,b2037,GCF_002900365.1,GCF_002900365.1__WP_032216222.1,C1192_RS01725
OG0003286,GCF_000005845.2,GCF_000005845.2__NP_416586.1,b2082,GCF_002900365.1,GCF_002900365.1__WP_000984201.1,C1192_RS17295
OG0003287,GCF_000005845.2,GCF_000005845.2__NP_416601.1,b2098,GCF_002900365.1,GCF_002900365.1__WP_038355303.1,C1192_RS01475
OG0003288,GCF_000005845.2,GCF_000005845.2__NP_416602.1,b2099,GCF_002900365.1,GCF_002900365.1__WP_000846195.1,C1192_RS01470
OG0003289,GCF_000005845.2,GCF_000005845.2__NP_416603.1,b2100,GCF_002900365.1,GCF_002900365.1__WP_001516672.1,C1192_RS01465
OG0003290,GCF_000005845.2,GCF_000005845.2__NP_416609.1,b2106,GCF_002900365.1,GCF_002900365.1__WP_038355306.1,C1192_RS01435
OG0003292,GCF_000005845.2,GCF_000005845.2__NP_416667.1,b2162,GCF_002900365.1,GCF_002900365.1__WP_000415437.1,C1192_RS01120
OG0003293,GCF_000005845.2,GCF_000005845.2__NP_416668.3,b2163,GCF_002900365.1,GCF_002900365.1__WP_001516714.1,C1192_RS01115
OG0003294,GCF_000005845.2,GCF_000005845.2__NP_416682.4,b2177,GCF_002900365.1,GCF_002900365.1__WP_016262154.1,C1192_RS01010
OG0003296,GCF_000005845.2,GCF_000005845.2__NP_416725.1,b2221,GCF_002900365.1,GCF_002900365.1__WP_038355059.1,C1192_RS00785
OG0003297,GCF_000005845.2,GCF_000005845.2__NP_416726.1,b2222,GCF_002900365.1,GCF_002900365.1__WP_000339068.1,C1192_RS00780
OG0003298,GCF_000005845.2,GCF_000005845.2__NP_416729.1,b2225,GCF_002900365.1,GCF_002900365.1__WP_001225842.1,C1192_RS00765
OG0003299,GCF_000005845.2,GCF_000005845.2__NP_416730.1,b2226,GCF_002900365.1,GCF_002900365.1__WP_038355056.1,C1192_RS00760
OG0003300,GCF_000005845.2,GCF_000005845.2__NP_416732.4,b2229,GCF_002900365.1,GCF_002900365.1__WP_038355055.1,C1192_RS00750
OG0003301,GCF_000005845.2,GCF_000005845.2__NP_416733.4,b2230,GCF_002900365.1,GCF_002900365.1__WP_016248986.1,C1192_RS00745
OG0003302,GCF_000005845.2,GCF_000005845.2__NP_416750.2,b2247,GCF_002900365.1,GCF_002900365.1__WP_016248993.1,C1192_RS00655
OG0003303,GCF_000005845.2,GCF_000005845.2__NP_416751.1,b2248,GCF_002900365.1,GCF_002900365.1__WP_000894175.1,C1192_RS00650
OG0003304,GCF_000005845.2,GCF_000005845.2__NP_416773.1,b2270,GCF_002900365.1,GCF_002900365.1__WP_038355039.1,C1192_RS00535
OG0003305,GCF_000005845.2,GCF_000005845.2__NP_416774.2,b2271,GCF_002900365.1,GCF_002900365.1__WP_001516775.1,C1192_RS00530
OG0003306,GCF_000005845.2,GCF_000005845.2__NP_416841.1,b2339,GCF_002900365.1,GCF_002900365.1__WP_000737522.1,C1192_RS13825
OG0003312,GCF_000005845.2,GCF_000005845.2__NP_417039.1,b2544,GCF_002900365.1,GCF_002900365.1__WP_001516882.1,C1192_RS22810
OG0003313,GCF_000005845.2,GCF_000005845.2__NP_417041.1,b2546,GCF_002900365.1,GCF_002900365.1__WP_038354388.1,C1192_RS22800
OG0003314,GCF_000005845.2,GCF_000005845.2__NP_417043.1,b2548,GCF_002900365.1,GCF_002900365.1__WP_038354387.1,C1192_RS22790
OG0003315,GCF_000005845.2,GCF_000005845.2__NP_417045.4,b2550,GCF_002900365.1,GCF_002900365.1__WP_038354386.1,C1192_RS22780
OG0003316,GCF_000005845.2,GCF_000005845.2__NP_417094.1,b2603,GCF_002900365.1,GCF_002900365.1__WP_038355750.1,C1192_RS22495
OG0003317,GCF_000005845.2,GCF_000005845.2__NP_417095.1,b2604,GCF_002900365.1,GCF_002900365.1__WP_072274834.1,C1192_RS22490
OG0003318,GCF_000005845.2,GCF_000005845.2__NP_417096.1,b2605,GCF_002900365.1,GCF_002900365.1__WP_000595358.1,C1192_RS22485
OG0003320,GCF_000005845.2,GCF_000005845.2__NP_417184.1,b2704,GCF_002900365.1,GCF_002900365.1__WP_016242534.1,C1192_RS22130
OG0003321,GCF_000005845.2,GCF_000005845.2__NP_417185.1,b2705,GCF_002900365.1,GCF_002900365.1__WP_001077342.1,C1192_RS22125
OG0003322,GCF_000005845.2,GCF_000005845.2__NP_417186.1,b2706,GCF_002900365.1,GCF_002900365.1__WP_000252920.1,C1192_RS22120
OG0003323,GCF_000005845.2,GCF_000005845.2__NP_417187.1,b2707,GCF_002900365.1,GCF_002900365.1__WP_000804554.1,C1192_RS22115
OG0003325,GCF_000005845.2,GCF_000005845.2__NP_417215.2,b2735,GCF_002900365.1,GCF_002900365.1__WP_016249120.1,C1192_RS21965
OG0003326,GCF_000005845.2,GCF_000005845.2__NP_417218.1,b2738,GCF_002900365.1,GCF_002900365.1__WP_001278988.1,C1192_RS21950
OG0003329,GCF_000005845.2,GCF_000005845.2__NP_417246.4,b2766,GCF_002900365.1,GCF_002900365.1__WP_016249127.1,C1192_RS21835
OG0003330,GCF_000005845.2,GCF_000005845.2__NP_417247.2,b2767,GCF_002900365.1,GCF_002900365.1__WP_000109517.1,C1192_RS21830
OG0003331,GCF_000005845.2,GCF_000005845.2__NP_417248.1,b2768,GCF_002900365.1,GCF_002900365.1__WP_038355893.1,C1192_RS21825
OG0003332,GCF_000005845.2,GCF_000005845.2__NP_417250.4,b2770,GCF_002900365.1,GCF_002900365.1__WP_038355892.1,C1192_RS21815
OG0003333,GCF_000005845.2,GCF_000005845.2__NP_417251.2,b2771,GCF_002900365.1,GCF_002900365.1__WP_024191904.1,C1192_RS21810
OG0003334,GCF_000005845.2,GCF_000005845.2__NP_417254.4,b2774,GCF_002900365.1,GCF_002900365.1__WP_038355891.1,C1192_RS21800
OG0003335,GCF_000005845.2,GCF_000005845.2__NP_417255.1,b2775,GCF_002900365.1,GCF_002900365.1__WP_038355890.1,C1192_RS21795
OG0003336,GCF_000005845.2,GCF_000005845.2__NP_417256.1,b2776,GCF_002900365.1,GCF_002900365.1__WP_038355889.1,C1192_RS21790
OG0003339,GCF_000005845.2,GCF_000005845.2__NP_417282.1,b2802,GCF_002900365.1,GCF_002900365.1__WP_038355742.1,C1192_RS21640
OG0003340,GCF_000005845.2,GCF_000005845.2__NP_417283.2,b2803,GCF_002900365.1,GCF_002900365.1__WP_038355741.1,C1192_RS21635
OG0003341,GCF_000005845.2,GCF_000005845.2__NP_417284.1,b2804,GCF_002900365.1,GCF_002900365.1__WP_000920827.1,C1192_RS21630
OG0003343,GCF_000005845.2,GCF_000005845.2__NP_417317.1,b2840,GCF_002900365.1,GCF_002900365.1__WP_001516999.1,C1192_RS21365
OG0003344,GCF_000005845.2,GCF_000005845.2__NP_417319.1,b2842,GCF_002900365.1,GCF_002900365.1__WP_038355702.1,C1192_RS21355
OG0003345,GCF_000005845.2,GCF_000005845.2__NP_417320.1,b2843,GCF_002900365.1,GCF_002900365.1__WP_000383241.1,C1192_RS21350
OG0003346,GCF_000005845.2,GCF_000005845.2__NP_417325.4,b2848,GCF_002900365.1,GCF_002900365.1__WP_038355705.1,C1192_RS21320
OG0003348,GCF_000005845.2,GCF_000005845.2__NP_417345.1,b2869,GCF_002900365.1,GCF_002900365.1__WP_038355425.1,C1192_RS21280
OG0003349,GCF_000005845.2,GCF_000005845.2__NP_417347.1,b2871,GCF_002900365.1,GCF_002900365.1__WP_103194817.1,C1192_RS21270
OG0003350,GCF_000005845.2,GCF_000005845.2__NP_417348.1,b2872,GCF_002900365.1,GCF_002900365.1__WP_038355427.1,C1192_RS21265
OG0003351,GCF_000005845.2,GCF_000005845.2__NP_417349.4,b2873,GCF_002900365.1,GCF_002900365.1__WP_016262500.1,C1192_RS21260
OG0003352,GCF_000005845.2,GCF_000005845.2__NP_417350.1,b2874,GCF_002900365.1,GCF_002900365.1__WP_038355428.1,C1192_RS21255
OG0003353,GCF_000005845.2,GCF_000005845.2__NP_417352.2,b2876,GCF_002900365.1,GCF_002900365.1__WP_010378585.1,C1192_RS21245
OG0003354,GCF_000005845.2,GCF_000005845.2__NP_417353.1,b2877,GCF_002900365.1,GCF_002900365.1__WP_001110887.1,C1192_RS21240
OG0003355,GCF_000005845.2,GCF_000005845.2__NP_417354.1,b2878,GCF_002900365.1,GCF_002900365.1__WP_038355429.1,C1192_RS21235
OG0003356,GCF_000005845.2,GCF_000005845.2__NP_417356.1,b2880,GCF_002900365.1,GCF_002900365.1__WP_038355430.1,C1192_RS21225
OG0003357,GCF_000005845.2,GCF_000005845.2__NP_417359.1,b2883,GCF_002900365.1,GCF_002900365.1__WP_010378591.1,C1192_RS21210
OG0003358,GCF_000005845.2,GCF_000005845.2__NP_417362.4,b2886,GCF_002900365.1,GCF_002900365.1__WP_038355433.1,C1192_RS21200
OG0003359,GCF_000005845.2,GCF_000005845.2__NP_417364.2,b2888,GCF_002900365.1,GCF_002900365.1__WP_001517024.1,C1192_RS21185
OG0003360,GCF_000005845.2,GCF_000005845.2__NP_417408.1,b2933,GCF_002900365.1,GCF_002900365.1__WP_000428837.1,C1192_RS20910
OG0003361,GCF_000005845.2,GCF_000005845.2__NP_417458.1,b2984,GCF_002900365.1,GCF_002900365.1__WP_000339328.1,C1192_RS20595
OG0003362,GCF_000005845.2,GCF_000005845.2__NP_417459.1,b2985,GCF_002900365.1,GCF_002900365.1__WP_072274938.1,C1192_RS20590
OG0003363,GCF_000005845.2,GCF_000005845.2__NP_417460.1,b2986,GCF_002900365.1,GCF_002900365.1__WP_001517097.1,C1192_RS20585
OG0003366,GCF_000005845.2,GCF_000005845.2__NP_417545.1,b3074,GCF_002900365.1,GCF_002900365.1__WP_000450593.1,C1192_RS19760
OG0003367,GCF_000005845.2,GCF_000005845.2__NP_417546.1,b3075,GCF_002900365.1,GCF_002900365.1__WP_000212448.1,C1192_RS19770
OG0003368,GCF_000005845.2,GCF_000005845.2__NP_417548.1,b3077,GCF_002900365.1,GCF_002900365.1__WP_001517130.1,C1192_RS19780
OG0003370,GCF_000005845.2,GCF_000005845.2__NP_417557.1,b3086,GCF_002900365.1,GCF_002900365.1__WP_038354457.1,C1192_RS19815
OG0003371,GCF_000005845.2,GCF_000005845.2__NP_417588.1,b3118,GCF_002900365.1,GCF_002900365.1__WP_000104220.1,C1192_RS19960
OG0003372,GCF_000005845.2,GCF_000005845.2__NP_417597.1,b3128,GCF_002900365.1,GCF_002900365.1__WP_001273732.1,C1192_RS19995
OG0003374,GCF_000005845.2,GCF_000005845.2__NP_417823.1,b3364,GCF_002900365.1,GCF_002900365.1__WP_000185221.1,C1192_RS14685
OG0003376,GCF_000005845.2,GCF_000005845.2__NP_417880.1,b3422,GCF_002900365.1,GCF_002900365.1__WP_001232910.1,C1192_RS14980
OG0003378,GCF_000005845.2,GCF_000005845.2__NP_417924.1,b3467,GCF_002900365.1,GCF_002900365.1__WP_000030471.1,C1192_RS15265
OG0003379,GCF_000005845.2,GCF_000005845.2__NP_417933.1,b3476,GCF_002900365.1,GCF_002900365.1__WP_038354356.1,C1192_RS15315
OG0003380,GCF_000005845.2,GCF_000005845.2__NP_417934.1,b3477,GCF_002900365.1,GCF_002900365.1__WP_000947086.1,C1192_RS15320
OG0003381,GCF_000005845.2,GCF_000005845.2__NP_417936.1,b3479,GCF_002900365.1,GCF_002900365.1__WP_038354357.1,C1192_RS15330
OG0003382,GCF_000005845.2,GCF_000005845.2__NP_417937.1,b3480,GCF_002900365.1,GCF_002900365.1__WP_038354358.1,C1192_RS15335
OG0003384,GCF_000005845.2,GCF_000005845.2__NP_417959.4,b3502,GCF_002900365.1,GCF_002900365.1__WP_016249316.1,C1192_RS15425
OG0003385,GCF_000005845.2,GCF_000005845.2__NP_418004.4,b3548,GCF_002900365.1,GCF_002900365.1__WP_038354758.1,C1192_RS15770
OG0003386,GCF_000005845.2,GCF_000005845.2__NP_418019.4,b3562,GCF_002900365.1,GCF_002900365.1__WP_001517324.1,C1192_RS15850
OG0003387,GCF_000005845.2,GCF_000005845.2__NP_418023.1,b3566,GCF_002900365.1,GCF_002900365.1__WP_038355716.1,C1192_RS15870
OG0003388,GCF_000005845.2,GCF_000005845.2__NP_418024.1,b3567,GCF_002900365.1,GCF_002900365.1__WP_038355715.1,C1192_RS15875
OG0003389,GCF_000005845.2,GCF_000005845.2__NP_418025.1,b3568,GCF_002900365.1,GCF_002900365.1__WP_038355714.1,C1192_RS15880
OG0003390,GCF_000005845.2,GCF_000005845.2__NP_418026.1,b3569,GCF_002900365.1,GCF_002900365.1__WP_001517328.1,C1192_RS15885
OG0003391,GCF_000005845.2,GCF_000005845.2__NP_418059.1,b3602,GCF_002900365.1,GCF_002900365.1__WP_016262730.1,C1192_RS17630
OG0003392,GCF_000005845.2,GCF_000005845.2__NP_418104.2,b3647,GCF_002900365.1,GCF_002900365.1__WP_038355031.1,C1192_RS17400
OG0003394,GCF_000005845.2,GCF_000005845.2__NP_418317.1,b3881,GCF_002900365.1,GCF_002900365.1__WP_038354791.1,C1192_RS16090
OG0003395,GCF_000005845.2,GCF_000005845.2__NP_418318.1,b3882,GCF_002900365.1,GCF_002900365.1__WP_038354792.1,C1192_RS16095
OG0003398,GCF_000005845.2,GCF_000005845.2__NP_418345.2,b3909,GCF_002900365.1,GCF_002900365.1__WP_010376485.1,C1192_RS17750
OG0003400,GCF_000005845.2,GCF_000005845.2__NP_418445.1,b4021,GCF_002900365.1,GCF_002900365.1__WP_000421749.1,C1192_RS18385
OG0003401,GCF_000005845.2,GCF_000005845.2__NP_418485.1,b4061,GCF_002900365.1,GCF_002900365.1__WP_038354708.1,C1192_RS18655
OG0003402,GCF_000005845.2,GCF_000005845.2__NP_418494.1,b4070,GCF_002900365.1,GCF_002900365.1__WP_000196871.1,C1192_RS18705
OG0003403,GCF_000005845.2,GCF_000005845.2__NP_418495.2,b4071,GCF_002900365.1,GCF_002900365.1__WP_010377524.1,C1192_RS18710
OG0003404,GCF_000005845.2,GCF_000005845.2__NP_418496.1,b4072,GCF_002900365.1,GCF_002900365.1__WP_000220276.1,C1192_RS18715
OG0003405,GCF_000005845.2,GCF_000005845.2__NP_418497.1,b4073,GCF_002900365.1,GCF_002900365.1__WP_001517578.1,C1192_RS18720
OG0003406,GCF_000005845.2,GCF_000005845.2__NP_418498.1,b4074,GCF_002900365.1,GCF_002900365.1__WP_072041572.1,C1192_RS18725
OG0003407,GCF_000005845.2,GCF_000005845.2__NP_418500.1,b4076,GCF_002900365.1,GCF_002900365.1__WP_000812997.1,C1192_RS18735
OG0003409,GCF_000005845.2,GCF_000005845.2__NP_418510.1,b4086,GCF_002900365.1,GCF_002900365.1__WP_038354699.1,C1192_RS19520
OG0003410,GCF_000005845.2,GCF_000005845.2__NP_418513.4,b4089,GCF_002900365.1,GCF_002900365.1__WP_038354696.1,C1192_RS19505
OG0003411,GCF_000005845.2,GCF_000005845.2__NP_418531.1,b4107,GCF_002900365.1,GCF_002900365.1__WP_001131293.1,C1192_RS19490
OG0003412,GCF_000005845.2,GCF_000005845.2__NP_418536.1,b4112,GCF_002900365.1,GCF_002900365.1__WP_162183427.1,C1192_RS19455
OG0003413,GCF_000005845.2,GCF_000005845.2__NP_418541.2,b4117,GCF_002900365.1,GCF_002900365.1__WP_077784527.1,C1192_RS19430
OG0003414,GCF_000005845.2,GCF_000005845.2__NP_418542.1,b4118,GCF_002900365.1,GCF_002900365.1__WP_038354689.1,C1192_RS19425
OG0003415,GCF_000005845.2,GCF_000005845.2__NP_418543.1,b4119,GCF_002900365.1,GCF_002900365.1__WP_052463000.1,C1192_RS19420
OG0003416,GCF_000005845.2,GCF_000005845.2__NP_418550.1,b4126,GCF_002900365.1,GCF_002900365.1__WP_000371696.1,C1192_RS19370
OG0003417,GCF_000005845.2,GCF_000005845.2__NP_418551.1,b4127,GCF_002900365.1,GCF_002900365.1__WP_038355160.1,C1192_RS19365
OG0003418,GCF_000005845.2,GCF_000005845.2__NP_418552.1,b4128,GCF_002900365.1,GCF_002900365.1__WP_001517605.1,C1192_RS19360
OG0003422,GCF_000005845.2,GCF_000005845.2__NP_418613.2,b4192,GCF_002900365.1,GCF_002900365.1__WP_001517631.1,C1192_RS19020
OG0003423,GCF_000005845.2,GCF_000005845.2__NP_418660.1,b4239,GCF_002900365.1,GCF_002900365.1__WP_038354678.1,C1192_RS19620
OG0003424,GCF_000005845.2,GCF_000005845.2__NP_418663.1,b4242,GCF_002900365.1,GCF_002900365.1__WP_038354679.1,C1192_RS19595
OG0003425,GCF_000005845.2,GCF_000005845.2__NP_418746.4,b4326,GCF_002900365.1,GCF_002900365.1__WP_038354899.1,C1192_RS13350
OG0003426,GCF_000005845.2,GCF_000005845.2__NP_418751.4,b4331,GCF_002900365.1,GCF_002900365.1__WP_016249541.1,C1192_RS13335
OG0003427,GCF_000005845.2,GCF_000005845.2__NP_418753.3,b4333,GCF_002900365.1,GCF_002900365.1__WP_038354901.1,C1192_RS13325
OG0003430,GCF_000005845.2,GCF_000005845.2__NP_418767.4,b4347,GCF_002900365.1,GCF_002900365.1__WP_038354906.1,C1192_RS13280
OG0003432,GCF_000005845.2,GCF_000005845.2__YP_001165319.1,b4599,GCF_002900365.1,GCF_002900365.1__WP_000901364.1,C1192_RS04970
OG0003433,GCF_000005845.2,GCF_000005845.2__YP_001165332.1,b4620,GCF_002900365.1,GCF_002900365.1__WP_000804022.1,C1192_RS18475
OG0003435,GCF_000005845.2,GCF_000005845.2__YP_002791245.1,b4663,GCF_002900365.1,GCF_002900365.1__WP_010723106.1,C1192_RS02385
OG0003437,GCF_000005845.2,GCF_000005845.2__YP_002791254.1,b4684,GCF_002900365.1,GCF_002900365.1__WP_010378596.1,C1192_RS21180
OG0003438,GCF_000005845.2,GCF_000005845.2__YP_002791257.1,b4666,GCF_002900365.1,GCF_002900365.1__WP_001387082.1,C1192_RS20250
OG0003440,GCF_000005845.2,GCF_000005845.2__YP_003933616.1,b4702,GCF_002900365.1,GCF_002900365.1__WP_001387276.1,C1192_RS19600
OG0003441,GCF_000005845.2,GCF_000005845.2__YP_009518760.1,b4736,GCF_002900365.1,GCF_002900365.1__WP_120795379.1,C1192_RS25105
OG0003442,GCF_000005845.2,GCF_000005845.2__YP_009518796.1,b4752,GCF_002900365.1,GCF_002900365.1__WP_241482972.1,C1192_RS25045
OG0003443,GCF_000005845.2,GCF_000005845.2__YP_009518798.1,b4538,GCF_002900365.1,GCF_002900365.1__WP_001516603.1,C1192_RS01860
OG0003444,GCF_000005845.2,GCF_000005845.2__YP_009518810.1,b4610,GCF_002900365.1,GCF_002900365.1__WP_001516990.1,C1192_RS25950
OG0003445,GCF_000005845.2,GCF_000005845.2__YP_010051179.1,b4770,GCF_002900365.1,GCF_002900365.1__WP_212741843.1,C1192_RS25485
OG0003446,GCF_000005845.2,GCF_000005845.2__YP_010051182.1,b4772,GCF_002900365.1,GCF_002900365.1__WP_214678595.1,C1192_RS25470
OG0003447,GCF_000005845.2,GCF_000005845.2__YP_010051196.1,b4785,GCF_002900365.1,GCF_002900365.1__WP_212976457.1,C1192_RS25520
OG0003448,GCF_000005845.2,GCF_000005845.2__YP_010051200.1,b4787,GCF_002900365.1,GCF_002900365.1__WP_422851371.1,C1192_RS26215
OG0003449,GCF_000005845.2,GCF_000005845.2__YP_010051214.1,b4800,GCF_002900365.1,GCF_002900365.1__WP_211180521.1,C1192_RS25515
OG0003450,GCF_000005845.2,GCF_000005845.2__YP_010283913.1,b4819,GCF_002900365.1,GCF_002900365.1__WP_420842036.1,C1192_RS26230
OG0003451,GCF_000005845.2,GCF_000005845.2__YP_026180.1,b2702,GCF_002900365.1,GCF_002900365.1__WP_000573320.1,C1192_RS22140
OG0003452,GCF_000005845.2,GCF_000005845.2__YP_026181.1,b2703,GCF_002900365.1,GCF_002900365.1__WP_038355658.1,C1192_RS22135
OG0003453,GCF_000005845.2,GCF_000005845.2__YP_026183.1,b4463,GCF_002900365.1,GCF_002900365.1__WP_000059317.1,C1192_RS21805
